time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration
2005-09-29,31.7,22.3,26.8,35.4,24.7,30.3,84,55,73,0.0,0.0,0.0,14.8,37.1,295,19.41,4.32,40096.1,43010.69
2005-09-30,32.6,22.0,27.0,36.1,24.6,29.9,85,45,69,0.0,0.0,0.0,13.7,27.0,289,20.25,4.71,39868.99,42910.33
2005-10-01,32.9,21.3,27.0,35.8,22.8,29.6,82,42,65,0.0,0.0,0.0,11.5,24.8,304,21.11,4.85,39904.26,42809.58
2005-10-02,32.8,20.8,26.3,36.0,23.1,29.3,88,42,70,0.0,0.0,0.0,9.7,20.2,299,20.9,4.62,39939.67,42708.51
2005-10-03,33.1,20.8,26.2,35.7,22.3,28.5,88,37,65,0.0,0.0,0.0,9.8,20.2,243,20.98,4.75,39712.46,42607.2
2005-10-04,33.0,20.2,25.9,34.7,21.9,28.0,86,35,65,0.0,0.0,0.0,12.5,21.2,287,20.89,4.77,39747.85,42505.7
2005-10-05,33.5,19.8,26.0,34.7,18.9,27.0,80,30,56,0.0,0.0,0.0,12.1,26.6,290,21.02,5.14,39600.0,42404.1
2005-10-06,32.9,20.3,26.1,35.1,21.4,28.4,88,41,67,0.0,0.0,0.0,13.0,27.0,298,20.37,4.73,39600.0,42302.46
2005-10-07,33.9,19.9,26.4,35.3,21.1,28.0,85,32,62,0.0,0.0,0.0,10.9,22.3,265,20.43,4.92,39600.0,42200.86
2005-10-08,33.6,20.2,26.3,35.4,20.4,27.9,83,33,59,0.0,0.0,0.0,9.6,23.4,321,20.29,4.77,39600.0,42099.35
2005-10-09,33.4,19.7,26.3,35.6,21.6,28.4,87,33,63,0.0,0.0,0.0,10.8,19.1,295,20.13,4.57,39600.0,41998.02
2005-10-10,33.2,19.6,26.0,35.1,21.1,27.7,82,32,60,0.0,0.0,0.0,10.1,21.2,11,19.99,4.55,39600.0,41896.94
2005-10-11,32.5,19.8,26.0,36.4,21.9,28.6,91,41,67,0.0,0.0,0.0,8.8,24.8,80,19.18,4.28,39600.0,41796.18
2005-10-12,32.6,21.4,26.5,35.3,23.6,28.8,85,38,63,0.0,0.0,0.0,11.8,27.0,12,19.24,4.47,39600.0,41695.8
2005-10-13,31.9,18.5,25.4,33.4,19.1,26.5,81,36,58,0.0,0.0,0.0,9.5,22.7,349,19.22,4.59,39600.0,41595.9
2005-10-14,32.5,21.2,26.3,34.8,23.1,28.1,83,33,59,0.0,0.0,0.0,9.7,20.9,32,19.28,4.42,39600.0,41496.53
2005-10-15,32.3,20.2,25.6,34.5,21.6,27.2,82,34,61,0.0,0.0,0.0,9.4,18.7,102,19.49,4.43,39600.0,41397.79
2005-10-16,31.8,18.2,24.8,33.3,19.4,26.1,92,32,63,0.0,0.0,0.0,9.0,22.7,88,19.58,4.43,39600.0,41299.73
2005-10-17,31.6,17.6,24.5,33.5,18.7,25.9,92,32,64,0.0,0.0,0.0,8.7,17.3,78,19.31,4.22,39600.0,41202.45
2005-10-18,31.8,18.4,24.7,33.3,19.6,25.8,89,31,61,0.0,0.0,0.0,10.2,22.3,66,19.07,4.4,39600.0,41106.02
2005-10-19,31.0,18.9,24.5,32.2,19.5,25.3,81,32,59,0.0,0.0,0.0,12.7,20.5,75,19.05,4.42,39600.0,41010.48
2005-10-20,28.9,18.3,23.3,31.1,20.0,25.1,94,49,73,0.2,0.2,1.0,11.6,30.2,91,17.04,3.63,39600.0,40915.11
2005-10-21,28.8,19.2,23.5,31.0,21.5,25.5,96,46,74,0.0,0.0,0.0,9.0,25.2,90,16.56,3.47,39600.0,40819.7
2005-10-22,30.3,17.5,23.5,29.6,19.1,24.0,95,27,62,0.0,0.0,0.0,14.0,28.4,331,18.59,4.39,39589.5,40724.3
2005-10-23,30.2,15.9,22.9,29.6,15.9,22.8,84,26,55,0.0,0.0,0.0,10.5,23.4,355,18.96,4.28,39549.83,40629.02
2005-10-24,29.8,15.8,22.7,30.4,15.3,22.7,79,29,54,0.0,0.0,0.0,8.5,15.8,123,18.75,4.05,39509.7,40533.94
2005-10-25,30.7,15.9,23.2,31.4,16.2,23.4,88,28,57,0.0,0.0,0.0,10.0,17.6,128,18.44,4.07,39469.13,40439.14
2005-10-26,31.8,15.9,23.7,31.6,15.5,23.6,83,23,54,0.0,0.0,0.0,10.2,20.9,116,18.55,4.29,39428.13,40344.7
2005-10-27,31.4,15.6,23.6,31.3,15.2,23.7,82,28,56,0.0,0.0,0.0,11.0,23.4,342,18.31,4.29,39386.7,40250.71
2005-10-28,30.1,16.6,23.2,30.5,17.4,23.6,92,28,58,0.0,0.0,0.0,10.2,20.5,6,18.06,4.04,39344.88,40157.28
2005-10-29,29.3,14.0,21.8,27.9,13.4,20.9,84,25,52,0.0,0.0,0.0,12.7,26.6,318,18.34,4.39,39302.68,40064.46
2005-10-30,29.8,14.4,22.0,29.2,13.2,21.1,75,27,49,0.0,0.0,0.0,9.9,22.0,330,18.05,4.36,39260.1,39972.38
2005-10-31,29.4,15.5,22.3,29.7,14.5,21.7,79,28,51,0.0,0.0,0.0,10.7,22.3,113,17.78,4.13,39217.17,39881.1
2005-11-01,29.2,15.2,22.2,28.7,14.5,21.4,78,30,53,0.0,0.0,0.0,12.3,27.7,118,17.53,4.29,39173.91,39790.73
2005-11-02,30.0,16.6,22.7,29.4,16.4,22.1,76,29,53,0.8,0.8,1.0,12.3,27.4,132,16.44,4.2,39130.34,39701.37
2005-11-03,28.6,15.6,21.8,28.6,15.5,21.5,81,31,56,0.6,0.6,1.0,10.2,31.7,122,15.74,3.57,38572.73,39613.11
2005-11-04,28.3,14.8,21.9,28.1,15.0,21.7,89,29,56,0.0,0.0,0.0,9.6,19.4,13,16.46,3.64,39042.32,39526.04
2005-11-05,27.8,13.8,21.0,26.5,13.6,20.1,89,27,54,0.0,0.0,0.0,13.4,26.6,320,17.26,4.04,38960.92,39440.28
2005-11-06,27.6,14.1,20.5,25.2,12.6,18.6,73,27,48,0.0,0.0,0.0,16.7,33.8,320,17.4,4.45,38876.05,39355.93
2005-11-07,27.6,14.0,20.3,25.2,12.4,18.5,71,28,51,0.0,0.0,0.0,19.5,40.3,321,17.34,4.37,38792.72,39273.07
2005-11-08,27.5,12.7,20.0,26.1,11.8,18.9,86,32,58,0.0,0.0,0.0,14.3,30.6,336,17.02,3.91,38710.91,39191.79
2005-11-09,28.2,13.0,20.4,27.3,12.2,19.6,86,34,59,0.0,0.0,0.0,11.8,26.3,326,16.83,3.84,38629.93,39111.34
2005-11-10,28.6,13.8,20.9,27.6,13.1,20.2,83,31,57,0.0,0.0,0.0,12.2,25.2,314,16.66,3.79,38549.54,39031.49
2005-11-11,29.6,13.6,21.2,28.0,13.0,20.2,88,26,56,0.0,0.0,0.0,14.0,27.0,319,16.56,4.12,38469.82,38952.34
2005-11-12,29.9,14.3,21.7,27.5,13.1,20.1,76,24,49,0.0,0.0,0.0,17.4,33.1,308,16.5,4.48,38390.88,38873.97
2005-11-13,29.4,16.9,22.4,25.9,14.7,19.9,62,27,45,0.0,0.0,0.0,24.5,46.1,303,16.34,5.32,38312.8,38796.48
2005-11-14,29.0,17.1,22.1,25.3,14.8,19.4,60,22,41,0.0,0.0,0.0,22.9,43.9,306,16.34,5.22,38235.67,38719.95
2005-11-15,28.6,15.9,21.5,25.0,13.1,18.7,49,24,37,0.0,0.0,0.0,21.7,41.8,310,16.06,5.06,38159.6,38644.49
2005-11-16,28.2,15.8,21.1,24.5,13.1,18.2,52,22,38,0.0,0.0,0.0,20.4,39.6,310,16.36,5.05,38084.69,38570.19
2005-11-17,27.3,14.6,20.1,22.8,11.8,16.4,52,15,32,0.0,0.0,0.0,20.2,38.9,302,16.47,5.19,38011.01,38497.13
2005-11-18,27.0,13.1,19.2,22.7,9.2,15.4,42,15,29,0.0,0.0,0.0,16.5,33.5,299,16.39,4.99,37938.7,38425.43
2005-11-19,27.2,10.8,18.7,25.0,8.6,16.6,72,23,45,0.0,0.0,0.0,11.0,21.6,336,16.01,3.73,37867.82,38355.18
2005-11-20,27.8,11.1,19.1,25.0,9.4,17.0,79,22,48,0.0,0.0,0.0,12.8,25.9,311,15.71,3.86,37798.52,38286.48
2005-11-21,27.7,11.8,19.5,25.8,9.9,17.8,74,27,48,0.0,0.0,0.0,11.0,22.3,321,15.73,3.76,37524.07,38219.42
2005-11-22,27.9,12.5,20.0,26.7,11.1,18.7,77,31,53,0.0,0.0,0.0,10.2,22.3,323,15.38,3.58,37248.8,38154.13
2005-11-23,27.5,12.7,19.6,25.8,11.9,18.6,87,28,58,0.0,0.0,0.0,10.5,23.4,336,15.33,3.43,37261.74,38090.7
2005-11-24,26.5,11.6,18.8,24.6,10.5,17.5,88,25,56,0.0,0.0,0.0,10.5,22.3,334,15.58,3.34,36987.74,38029.23
2005-11-25,25.7,10.6,18.0,24.6,9.1,16.7,88,26,56,0.0,0.0,0.0,9.8,14.8,355,15.55,3.11,37002.93,37969.83
2005-11-26,25.3,10.9,18.0,24.6,9.2,16.7,85,33,57,0.0,0.0,0.0,10.1,19.1,71,14.59,2.99,36730.27,37912.61
2005-11-27,26.2,11.7,18.7,25.7,10.0,17.4,80,34,55,0.0,0.0,0.0,10.9,19.8,70,14.16,3.09,36458.04,37857.68
2005-11-28,25.9,12.4,18.7,25.5,10.8,17.6,79,35,55,0.0,0.0,0.0,8.8,17.6,42,14.01,2.95,36186.34,37805.1
2005-11-29,25.9,12.7,19.1,25.9,12.2,18.6,88,34,60,0.0,0.0,0.0,9.8,16.9,337,14.54,2.9,36206.08,37754.33
2005-11-30,23.7,12.7,17.5,22.2,10.7,15.5,72,37,53,0.0,0.0,0.0,10.9,23.4,325,13.9,3.27,34720.09,37705.2
2005-12-01,21.6,9.4,15.0,18.1,6.1,11.8,59,24,43,0.0,0.0,0.0,12.3,27.4,328,15.37,3.54,35960.21,37657.75
2005-12-02,21.6,8.0,14.1,17.8,4.2,10.5,60,23,42,0.0,0.0,0.0,13.5,29.2,315,15.53,3.62,36276.7,37612.04
2005-12-03,21.1,7.2,13.7,17.3,4.0,10.4,70,25,47,0.0,0.0,0.0,14.9,30.6,302,15.33,3.38,36011.88,37568.15
2005-12-04,22.8,7.7,14.7,18.8,4.3,11.1,66,25,44,0.0,0.0,0.0,16.3,32.0,304,15.08,3.76,36040.12,37526.12
2005-12-05,24.3,9.7,16.0,19.7,5.8,12.1,55,19,37,0.0,0.0,0.0,17.8,35.6,299,15.21,4.27,36069.8,37486.03
2005-12-06,23.6,8.8,15.6,21.1,5.8,13.0,69,25,45,0.0,0.0,0.0,10.3,20.5,314,14.9,3.18,35808.16,37447.93
2005-12-07,24.1,8.0,15.5,21.8,5.8,13.4,82,27,57,0.0,0.0,0.0,10.0,20.9,316,14.72,2.98,35840.22,37411.88
2005-12-08,23.6,7.5,15.1,20.8,5.7,12.9,89,26,58,0.0,0.0,0.0,11.5,24.5,312,14.86,3.08,35580.21,37377.95
2005-12-09,23.4,6.8,14.7,21.0,4.7,12.5,89,27,58,0.0,0.0,0.0,10.5,21.2,322,14.81,2.99,35614.27,37346.19
2005-12-10,23.6,7.7,15.3,21.3,5.8,13.3,90,34,61,0.0,0.0,0.0,12.7,27.0,319,14.45,2.98,35649.31,37316.66
2005-12-11,22.5,7.8,14.7,19.3,5.2,12.0,80,20,51,0.0,0.0,0.0,10.9,24.1,312,14.93,3.08,35685.22,37289.44
2005-12-12,21.8,6.0,13.6,18.8,3.2,10.8,76,22,50,0.0,0.0,0.0,9.5,22.0,289,14.89,2.91,35721.92,37264.56
2005-12-13,21.2,6.5,13.5,17.3,3.9,10.3,81,24,49,0.0,0.0,0.0,14.4,29.9,301,14.8,3.21,35499.6,37242.11
2005-12-14,21.4,7.3,13.5,17.7,3.9,10.0,67,23,46,0.0,0.0,0.0,12.1,28.1,305,14.95,3.38,35517.88,37222.12
2005-12-15,20.6,4.7,12.6,17.9,2.0,9.8,81,26,53,0.0,0.0,0.0,10.9,19.4,329,14.9,2.8,35541.27,37204.66
2005-12-16,21.3,5.1,13.1,19.2,2.4,10.8,89,33,60,0.0,0.0,0.0,10.5,19.8,328,14.64,2.74,35579.97,37189.79
2005-12-17,21.7,6.8,13.8,19.8,4.4,11.6,84,36,60,0.0,0.0,0.0,9.8,21.2,311,14.47,2.73,35579.76,37177.57
2005-12-18,22.2,7.1,14.0,19.3,4.5,11.4,84,30,57,0.0,0.0,0.0,12.5,28.1,306,14.61,2.99,35602.69,37168.03
2005-12-19,21.6,5.8,13.6,19.8,3.3,11.5,85,29,58,0.0,0.0,0.0,7.6,18.0,327,14.63,2.52,35627.5,37161.08
2005-12-20,21.2,7.2,14.3,19.5,5.1,12.6,90,36,63,0.0,0.0,0.0,9.0,22.0,93,14.4,2.55,35654.21,37156.65
2005-12-21,20.8,7.1,14.0,20.4,5.1,12.6,94,44,70,0.0,0.0,0.0,9.0,14.8,29,14.0,2.38,35682.73,37154.71
2005-12-22,21.7,7.5,14.5,21.1,5.8,13.4,96,44,73,0.0,0.0,0.0,9.2,16.6,334,13.63,2.39,35712.96,37155.26
2005-12-23,20.3,9.6,14.6,19.8,8.3,13.6,96,49,75,0.6,0.6,1.0,8.7,16.9,323,13.4,2.23,35744.79,37158.27
2005-12-24,20.8,7.9,13.9,18.7,5.7,12.1,95,46,72,0.0,0.0,0.0,15.6,29.9,311,14.1,2.6,35778.12,37163.71
2005-12-25,21.2,8.3,14.0,17.1,5.8,11.0,90,30,61,0.0,0.0,0.0,18.3,36.4,302,14.62,3.06,35812.84,37171.57
2005-12-26,21.8,8.1,14.3,18.6,5.3,11.6,82,34,59,0.0,0.0,0.0,14.9,31.0,298,14.02,2.99,35848.86,37181.83
2005-12-27,22.4,10.2,15.3,20.8,8.5,13.9,81,33,60,0.0,0.0,0.0,9.6,14.0,13,12.83,2.34,33614.12,37194.45
2005-12-28,23.1,8.2,15.4,22.3,6.3,14.1,92,37,66,0.0,0.0,0.0,9.7,18.0,55,14.25,2.54,35924.36,37209.42
2005-12-29,22.3,7.2,14.8,20.2,5.4,13.2,94,36,67,0.0,0.0,0.0,10.1,24.1,341,14.61,2.63,35963.63,37226.71
2005-12-30,21.7,7.2,14.2,19.9,5.3,12.4,93,36,66,0.0,0.0,0.0,10.2,21.6,96,13.26,2.51,35086.7,37246.29
2005-12-31,22.3,7.4,14.6,20.8,5.2,12.9,91,37,65,0.0,0.0,0.0,10.0,21.6,95,14.37,2.71,36000.0,37268.13
2006-01-01,24.4,9.6,16.5,22.5,7.7,14.9,85,41,64,0.0,0.0,0.0,14.9,30.2,113,13.74,2.96,36000.0,37292.21
2006-01-02,23.2,14.1,17.8,22.2,12.1,16.4,89,49,68,2.3,2.3,4.0,19.8,37.4,113,11.1,2.63,36000.0,37318.51
2006-01-03,20.2,11.2,15.2,17.9,9.3,13.6,97,48,75,0.4,0.4,3.0,17.8,33.8,314,14.04,2.57,36000.0,37346.98
2006-01-04,18.2,7.5,12.1,14.4,4.6,8.9,88,31,61,0.0,0.0,0.0,15.3,32.0,309,15.03,2.86,36000.0,37377.6
2006-01-05,18.1,6.0,11.3,14.1,2.7,7.8,86,34,59,0.0,0.0,0.0,16.8,34.6,307,15.15,2.92,36000.0,37410.34
2006-01-06,18.5,5.3,11.1,14.0,1.5,7.2,73,29,52,0.0,0.0,0.0,17.8,35.6,310,15.4,3.19,36000.0,37445.18
2006-01-07,18.5,5.0,10.9,14.6,1.2,7.2,74,28,52,0.0,0.0,0.0,14.0,30.6,311,15.65,3.07,36000.0,37482.09
2006-01-08,18.4,3.6,10.2,15.1,-0.0,6.9,78,30,56,0.0,0.0,0.0,12.0,27.7,307,15.47,2.76,36000.0,37521.49
2006-01-09,19.0,3.7,11.0,16.1,0.4,8.1,82,35,61,0.0,0.0,0.0,11.8,24.5,307,15.16,2.66,36000.0,37563.46
2006-01-10,19.8,6.7,12.4,16.8,4.3,9.9,86,32,62,0.0,0.0,0.0,9.3,22.7,310,11.84,2.33,30665.64,37607.9
2006-01-11,21.4,5.9,12.7,18.1,2.8,9.8,89,31,62,0.0,0.0,0.0,14.9,32.4,302,15.64,2.96,36000.0,37654.72
2006-01-12,23.3,6.9,14.1,20.6,4.5,11.9,90,29,62,0.0,0.0,0.0,11.4,24.8,316,15.51,3.03,36000.0,37703.83
2006-01-13,24.2,7.4,15.1,20.6,5.1,12.4,89,23,56,0.0,0.0,0.0,15.4,30.2,310,15.57,3.4,36000.0,37755.13
2006-01-14,24.5,9.1,16.0,20.8,6.6,13.2,81,25,52,0.0,0.0,0.0,16.2,32.8,303,15.42,3.62,36000.0,37808.52
2006-01-15,25.6,10.7,17.4,23.3,8.8,15.4,72,27,51,0.0,0.0,0.0,11.0,19.8,166,12.55,3.02,26501.51,37863.93
2006-01-16,25.9,11.2,18.1,25.2,9.5,16.8,79,36,59,0.0,0.0,0.0,11.5,26.6,128,14.63,3.16,36000.0,37921.25
2006-01-17,26.9,12.9,19.4,26.5,12.3,18.8,88,35,63,0.0,0.0,0.0,8.9,23.8,144,13.06,2.87,32255.24,37980.39
2006-01-18,25.0,14.1,18.8,24.8,14.5,18.6,92,38,68,0.0,0.0,0.0,11.9,19.8,343,13.33,2.81,35291.28,38041.26
2006-01-19,23.4,11.8,16.8,20.7,10.7,15.1,97,29,65,0.0,0.0,0.0,14.6,29.2,321,15.75,3.22,36000.0,38103.78
2006-01-20,23.6,9.4,15.9,20.5,7.2,13.3,76,25,50,0.0,0.0,0.0,13.2,28.1,330,16.12,3.59,36000.0,38167.84
2006-01-21,22.0,9.4,15.1,18.1,6.3,11.8,70,26,48,0.0,0.0,0.0,19.0,37.8,315,16.32,3.84,36000.0,38233.37
2006-01-22,20.8,9.4,14.3,16.5,5.9,10.5,58,20,41,0.0,0.0,0.0,16.6,34.6,306,16.49,3.88,36026.71,38300.28
2006-01-23,19.9,4.9,12.3,15.6,2.3,9.1,85,24,50,0.0,0.0,0.0,17.4,33.1,309,16.66,3.37,36000.38,38368.48
2006-01-24,20.9,7.0,13.4,16.3,3.3,9.5,63,22,43,0.0,0.0,0.0,20.2,40.0,305,16.78,3.92,36000.0,38437.89
2006-01-25,21.1,7.1,13.5,17.2,3.4,9.9,65,23,45,0.0,0.0,0.0,16.1,33.5,311,16.83,3.74,36000.0,38508.41
2006-01-26,21.7,5.7,13.4,17.9,3.2,10.4,86,23,52,0.0,0.0,0.0,15.6,32.4,321,16.95,3.49,36000.0,38579.98
2006-01-27,22.7,7.3,14.5,19.0,4.4,11.5,78,24,49,0.0,0.0,0.0,15.5,30.6,308,16.54,3.66,35265.1,38652.55
2006-01-28,23.7,7.7,15.7,21.2,5.4,13.3,78,29,52,0.0,0.0,0.0,10.7,24.5,315,15.92,3.42,36000.0,38726.82
2006-01-29,26.1,7.9,16.7,23.3,6.1,14.5,90,24,55,0.0,0.0,0.0,15.0,29.5,310,16.32,3.72,34539.08,38802.99
2006-01-30,26.5,10.1,17.8,23.7,7.8,15.5,79,24,51,0.0,0.0,0.0,13.6,29.2,311,16.48,3.94,36000.0,38880.94
2006-01-31,27.1,9.4,17.8,25.4,7.6,16.1,89,25,55,0.0,0.0,0.0,11.2,23.4,340,16.82,3.64,36353.54,38960.55
2006-02-01,26.6,10.1,18.4,23.9,8.7,16.5,88,25,53,0.0,0.0,0.0,14.0,26.3,320,15.35,3.67,36000.0,39041.74
2006-02-02,27.2,13.7,19.5,24.5,11.4,17.0,68,26,45,0.0,0.0,0.0,16.3,31.7,307,17.01,4.49,36578.56,39124.38
2006-02-03,27.2,12.0,19.0,23.5,9.5,16.0,70,23,44,0.0,0.0,0.0,20.9,39.6,301,17.63,4.9,36551.37,39208.36
2006-02-04,27.2,12.5,19.2,23.6,9.7,16.0,70,21,42,0.0,0.0,0.0,20.1,38.2,297,18.04,5.15,36801.64,39293.59
2006-02-05,28.0,12.5,19.5,25.2,9.9,16.9,64,23,44,0.0,0.0,0.0,15.5,32.0,304,18.14,4.72,36774.12,39379.96
2006-02-06,27.6,12.3,19.3,26.5,10.7,18.0,77,22,50,0.0,0.0,0.0,10.2,18.4,347,18.0,3.85,36470.35,39467.37
2006-02-07,28.2,12.6,20.1,27.3,11.4,18.9,76,24,51,0.0,0.0,0.0,9.8,20.2,157,18.07,3.89,36995.25,39555.71
2006-02-08,27.9,12.6,20.1,26.8,11.4,18.9,81,28,54,0.0,0.0,0.0,11.9,27.4,141,17.83,4.03,36967.69,39644.9
2006-02-09,27.8,14.0,20.5,28.4,13.0,20.2,83,32,58,0.0,0.0,0.0,9.5,16.6,146,17.84,3.6,36940.3,39734.84
2006-02-10,27.4,12.1,19.7,26.3,11.5,18.4,91,26,56,0.0,0.0,0.0,14.3,28.4,294,18.29,4.16,37187.42,39825.42
2006-02-11,27.6,11.7,19.8,26.6,10.3,18.5,76,30,52,0.0,0.0,0.0,11.5,24.1,301,18.18,4.01,37285.95,39916.56
2006-02-12,29.2,14.3,21.3,29.4,13.1,20.9,76,28,53,0.0,0.0,0.0,9.8,17.3,196,18.2,3.71,37507.73,40008.16
2006-02-13,30.3,15.6,22.7,30.1,15.5,22.4,76,27,51,0.0,0.0,0.0,11.2,22.3,314,18.04,4.16,34307.59,40100.14
2006-02-14,31.0,16.2,23.3,30.6,15.8,23.1,78,29,54,0.0,0.0,0.0,13.9,26.3,299,17.73,4.41,35899.11,40192.41
2006-02-15,28.4,16.4,21.9,27.0,14.6,21.0,78,27,51,0.0,0.0,0.0,9.7,24.1,245,16.42,3.87,37597.33,40284.87
2006-02-16,29.5,14.3,21.7,29.6,14.1,21.5,86,29,57,0.0,0.0,0.0,10.4,21.2,1,18.65,4.09,38112.99,40377.48
2006-02-17,30.8,15.6,23.0,29.2,15.3,22.1,85,30,55,0.0,0.0,0.0,21.3,39.2,308,18.33,5.03,36975.54,40471.02
2006-02-18,30.0,17.0,23.3,28.8,15.8,22.3,68,36,52,0.0,0.0,0.0,19.3,37.4,303,17.3,4.93,34319.83,40565.7
2006-02-19,30.5,17.8,23.5,29.9,17.5,23.2,80,36,58,0.0,0.0,0.0,18.3,35.6,308,17.81,4.72,36952.09,40661.43
2006-02-20,30.7,17.0,23.4,30.9,16.5,23.4,74,36,58,0.0,0.0,0.0,13.8,27.7,320,16.91,4.29,36000.0,40758.13
2006-02-21,31.5,16.7,23.9,31.5,16.4,24.0,83,32,58,0.0,0.0,0.0,14.5,30.2,314,19.45,4.76,39437.25,40855.69
2006-02-22,32.0,16.8,24.1,31.0,16.0,23.1,70,22,46,0.0,0.0,0.0,11.6,24.5,323,19.54,5.13,39395.81,40954.05
2006-02-23,32.2,17.1,24.3,32.1,16.0,23.6,67,30,49,0.0,0.0,0.0,13.8,29.5,329,19.53,5.23,39457.64,41053.1
2006-02-24,31.8,17.6,24.1,31.0,16.8,23.4,75,27,52,0.0,0.0,0.0,15.3,31.0,323,19.99,5.27,39734.17,41152.76
2006-02-25,32.5,16.2,24.4,33.2,16.0,24.3,79,26,51,0.0,0.0,0.0,10.0,20.2,326,19.69,4.76,40009.23,41252.95
2006-02-26,31.4,16.7,23.8,31.7,16.8,23.6,81,24,53,0.6,0.6,2.0,12.1,27.0,353,18.11,4.51,38093.05,41353.59
2006-02-27,28.8,16.3,22.2,28.5,15.6,21.1,79,31,53,0.1,0.1,1.0,16.7,34.9,321,20.0,5.1,40288.91,41454.58
2006-02-28,27.4,14.0,20.4,25.6,11.9,18.3,72,29,49,0.0,0.0,0.0,19.4,39.2,306,21.18,5.23,41092.77,41555.85
2006-03-01,27.9,13.1,20.4,25.9,11.1,18.2,66,21,43,0.0,0.0,0.0,14.0,31.3,308,21.67,5.32,41195.69,41657.32
2006-03-02,28.6,12.6,20.4,27.1,11.3,18.5,68,18,41,0.0,0.0,0.0,12.2,24.1,326,21.83,5.07,41297.62,41758.91
2006-03-03,29.7,12.1,21.4,28.4,10.0,19.7,74,20,42,0.0,0.0,0.0,12.3,25.6,324,21.62,5.08,41399.6,41860.54
2006-03-04,31.1,12.9,21.9,30.4,11.5,20.4,77,16,44,0.0,0.0,0.0,11.6,20.2,338,20.86,4.92,41106.87,41962.14
2006-03-05,31.2,12.8,22.7,30.5,11.4,21.4,78,16,42,0.0,0.0,0.0,10.2,17.6,349,20.37,4.73,37214.15,42063.62
2006-03-06,30.9,15.3,22.8,28.2,13.4,20.7,59,19,39,0.2,0.2,2.0,16.8,33.5,99,17.34,5.09,40619.25,42164.89
2006-03-07,31.6,15.9,24.0,31.1,14.5,22.4,59,20,37,0.0,0.0,0.0,11.9,27.7,76,21.3,5.56,41806.21,42265.91
